"Time (s)","X (µT)","Y (µT)","Z (µT)"
4.525441708E1,-3.886462021E1,3.398064041E1,-2.848086548E1
4.526441308E1,-3.886568069E1,3.398395157E1,-2.847763062E1
4.527440908E1,-3.882512665E1,3.406727982E1,-2.844944763E1
4.528440508E1,-3.872726059E1,3.395373535E1,-2.842898560E1
4.529440008E1,-3.872383499E1,3.400371552E1,-2.844810486E1
4.530439608E1,-3.882050323E1,3.404432678E1,-2.821392822E1
4.531439208E1,-3.887840652E1,3.389587784E1,-2.838793945E1
4.532438808E1,-3.883618164E1,3.382309723E1,-2.822840881E1
4.533438308E1,-3.883271027E1,3.382646179E1,-2.831207275E1
4.534437908E1,-3.880027390E1,3.371670914E1,-2.830407715E1
4.535437508E1,-3.903416443E1,3.380528641E1,-2.819992065E1
4.536437308E1,-3.891167831E1,3.374106598E1,-2.825352478E1
4.537436808E1,-3.890533829E1,3.376011658E1,-2.818675232E1
4.538436408E1,-3.905662155E1,3.371287918E1,-2.830862427E1
4.539436008E1,-3.902725983E1,3.364032745E1,-2.816062927E1
4.540435608E1,-3.905863953E1,3.381219101E1,-2.812393188E1
4.541435108E1,-3.887650681E1,3.376316833E1,-2.797047424E1
4.542434708E1,-3.890211868E1,3.363629913E1,-2.802565002E1
4.543434308E1,-3.890211868E1,3.363629913E1,-2.802565002E1
4.544433908E1,-3.909973907E1,3.387980652E1,-2.807621765E1
4.545433408E1,-3.897739792E1,3.378303528E1,-2.804663086E1
4.546433008E1,-3.917169571E1,3.396064758E1,-2.809947205E1
4.547432408E1,-3.895711899E1,3.419529343E1,-2.790066528E1
4.548432008E1,-3.897481537E1,3.388380432E1,-2.795252991E1
4.549431608E1,-3.908831406E1,3.405832672E1,-2.806420898E1
4.550431108E1,-3.898146057E1,3.396075058E1,-2.812284851E1
4.551430708E1,-3.906469345E1,3.395095825E1,-2.812623596E1
4.552430308E1,-3.874052429E1,3.395262527E1,-2.792195129E1
4.553429908E1,-3.888471222E1,3.394544983E1,-2.804719543E1
4.554429408E1,-3.902884293E1,3.417157364E1,-2.791471863E1
4.555429008E1,-3.894848633E1,3.398448944E1,-2.796768188E1
4.556428608E1,-3.898408508E1,3.418965912E1,-2.793572998E1
4.557428208E1,-3.885559464E1,3.429673767E1,-2.767886353E1
4.558427708E1,-3.897563553E1,3.417925644E1,-2.768144226E1
4.559427308E1,-3.899787903E1,3.425891113E1,-2.786524963E1
4.560426908E1,-3.878371811E1,3.413923645E1,-2.784387207E1
4.561426508E1,-3.901290131E1,3.438177490E1,-2.803390503E1
4.562426008E1,-3.885095596E1,3.434103394E1,-2.787464905E1
4.563425608E1,-3.889965057E1,3.423686981E1,-2.801341248E1
4.564425208E1,-3.895002365E1,3.428805923E1,-2.813230896E1
4.565424808E1,-3.893653488E1,3.422319031E1,-2.806236267E1
4.566424308E1,-3.897581482E1,3.431371307E1,-2.807226562E1
4.567423908E1,-3.892871094E1,3.425337219E1,-2.794947815E1
4.568423508E1,-3.895489883E1,3.420924759E1,-2.805078125E1
4.569423108E1,-3.907582474E1,3.434860611E1,-2.805598450E1
4.570422608E1,-3.893111038E1,3.421512985E1,-2.809043884E1
4.571422208E1,-3.891576004E1,3.422898102E1,-2.800715637E1
4.572421808E1,-3.876903534E1,3.423007584E1,-2.800137329E1
4.573421408E1,-3.882600021E1,3.416191101E1,-2.782553101E1
4.574420908E1,-3.892609024E1,3.434232712E1,-2.784181213E1
4.575420508E1,-3.891503143E1,3.438621902E1,-2.783850098E1
4.576420108E1,-3.889995193E1,3.425380325E1,-2.790750122E1
4.577419708E1,-3.907007599E1,3.442062759E1,-2.795468140E1
4.578419308E1,-3.913841629E1,3.437560272E1,-2.789263916E1
4.579418808E1,-3.905784225E1,3.434028244E1,-2.797369385E1
4.580418363E1,-3.900177002E1,3.424939728E1,-2.796392822E1
4.581417963E1,-3.881472397E1,3.409956741E1,-2.788244629E1
4.582417562E1,-3.888847351E1,3.410901642E1,-2.797514343E1
4.583417062E1,-3.905755234E1,3.403786850E1,-2.803233337E1
4.584416663E1,-3.905387497E1,3.417793274E1,-2.788717651E1
4.585416263E1,-3.897566605E1,3.417093277E1,-2.794024658E1
4.586415863E1,-3.885606766E1,3.413592148E1,-2.785632324E1
4.587415363E1,-3.892873383E1,3.408739853E1,-2.805442810E1
4.588414962E1,-3.895613861E1,3.400716782E1,-2.807923889E1
4.589414562E1,-3.903441238E1,3.415353012E1,-2.791815186E1
4.590414163E1,-3.897655487E1,3.411829376E1,-2.824937439E1
4.591413663E1,-3.874220657E1,3.422484589E1,-2.809417725E1
4.592413263E1,-3.889730835E1,3.425107956E1,-2.814300537E1
4.593412863E1,-3.886418915E1,3.429775620E1,-2.816784668E1
4.594412462E1,-3.884195709E1,3.434544754E1,-2.804893494E1
4.595411962E1,-3.883107758E1,3.441704178E1,-2.795402527E1
4.596411562E1,-3.869511414E1,3.432435989E1,-2.778585815E1
4.597411163E1,-3.878755188E1,3.435808563E1,-2.801344299E1
4.598410763E1,-3.874563599E1,3.421351624E1,-2.819145203E1
4.599410263E1,-3.881855392E1,3.432224655E1,-2.812873840E1
4.600409862E1,-3.879574203E1,3.426879120E1,-2.809051514E1
4.601409462E1,-3.878533173E1,3.421836090E1,-2.795564270E1
4.602409063E1,-3.872820282E1,3.433345032E1,-2.808370972E1
4.603408563E1,-3.871401596E1,3.435101318E1,-2.789617920E1
4.604408163E1,-3.877349091E1,3.432856750E1,-2.817115784E1
4.605407763E1,-3.859236908E1,3.446157455E1,-2.813285828E1
4.606407562E1,-3.865699768E1,3.458951187E1,-2.802067566E1
4.607407062E1,-3.863052750E1,3.452647781E1,-2.809616089E1
4.608406663E1,-3.869651031E1,3.440512085E1,-2.797486877E1
4.609406263E1,-3.872126389E1,3.452662277E1,-2.812020874E1
4.610405863E1,-3.853778076E1,3.470153046E1,-2.793673706E1
4.611405362E1,-3.867528915E1,3.461244965E1,-2.823619080E1
4.612404962E1,-3.866407013E1,3.457232666E1,-2.831602478E1
4.613404562E1,-3.874094772E1,3.455671310E1,-2.828768921E1
4.614404163E1,-3.868583679E1,3.444314194E1,-2.825839233E1
4.615403663E1,-3.853739929E1,3.443225861E1,-2.814672852E1
4.616403263E1,-3.866395950E1,3.433375549E1,-2.808433533E1
4.617402663E1,-3.857476044E1,3.453610229E1,-2.818154907E1
4.618402262E1,-3.853247833E1,3.445998383E1,-2.811738586E1
4.619401762E1,-3.857980347E1,3.454544830E1,-2.819772339E1
4.620401362E1,-3.838742065E1,3.455374908E1,-2.796171570E1
4.621400963E1,-3.852932739E1,3.435883713E1,-2.813072205E1
4.622400563E1,-3.862652206E1,3.436198044E1,-2.813810730E1
4.623400063E1,-3.847792435E1,3.431902695E1,-2.820776367E1
4.624399662E1,-3.844256592E1,3.433949280E1,-2.829972839E1
4.625399262E1,-3.836885071E1,3.450143051E1,-2.811016846E1
4.626398862E1,-3.853588867E1,3.456670761E1,-2.802502441E1
4.627398463E1,-3.864336777E1,3.460757828E1,-2.796115112E1
4.628397963E1,-3.852061081E1,3.465146637E1,-2.775392151E1
4.629397563E1,-3.856158066E1,3.444351959E1,-2.778254700E1
4.630397162E1,-3.856158066E1,3.444351959E1,-2.778254700E1
4.631396762E1,-3.846832657E1,3.455263901E1,-2.767637634E1
4.632396262E1,-3.853808975E1,3.453882980E1,-2.786462402E1
4.633395863E1,-3.851922607E1,3.463380051E1,-2.785339355E1
4.634395463E1,-3.843588257E1,3.454062271E1,-2.763993835E1
4.635395063E1,-3.843425751E1,3.442002869E1,-2.781788635E1
4.636394563E1,-3.833872604E1,3.447705078E1,-2.782205200E1
4.637394162E1,-3.842159271E1,3.461596680E1,-2.793394470E1
4.638393762E1,-3.860268402E1,3.482652283E1,-2.796553040E1
4.639393363E1,-3.847313690E1,3.463351440E1,-2.788392639E1
4.640392863E1,-3.842829895E1,3.455524445E1,-2.805532837E1
4.641392463E1,-3.842622375E1,3.454508591E1,-2.812690735E1
4.642392062E1,-3.851425934E1,3.455356598E1,-2.810333252E1
4.643391662E1,-3.837886429E1,3.463314438E1,-2.790115356E1
4.644391162E1,-3.827571487E1,3.449928284E1,-2.797299194E1
4.645390763E1,-3.839930344E1,3.448781967E1,-2.774732971E1
4.646390363E1,-3.840915298E1,3.461655045E1,-2.785943604E1
4.647389963E1,-3.841810226E1,3.454243469E1,-2.774835205E1
4.648389463E1,-3.849670029E1,3.474459457E1,-2.780667114E1
4.649389062E1,-3.834898758E1,3.470957565E1,-2.784005737E1
4.650388863E1,-3.843848801E1,3.475087738E1,-2.802015686E1
4.651388363E1,-3.834676361E1,3.466618347E1,-2.812873840E1
4.652387963E1,-3.846483612E1,3.472814941E1,-2.799746704E1
4.653387562E1,-3.838895416E1,3.470310593E1,-2.807751465E1
4.654387162E1,-3.821563721E1,3.486744690E1,-2.789376831E1
4.655386762E1,-3.827755356E1,3.477351379E1,-2.800373840E1
4.656386263E1,-3.840129852E1,3.466530991E1,-2.811650085E1
4.657385863E1,-3.844003296E1,3.470538330E1,-2.832562256E1
4.658385463E1,-3.829449081E1,3.457043839E1,-2.842059326E1
4.659385062E1,-3.828742981E1,3.462027359E1,-2.847297668E1
